j,i,wait,delay,service,n_node,n_queue,rho,job
0,0,0.050960,0.000000,0.050960,0.208651,0.000000,0.052163,5894.000000
0,1,0.050894,0.000000,0.050894,0.207283,0.000000,0.051821,5863.500000
0,2,0.050262,0.000000,0.050262,0.203939,0.000000,0.050985,5841.333333
0,3,0.050064,0.000000,0.050064,0.203123,0.000001,0.050780,5841.250000
0,4,0.050044,0.000000,0.050044,0.203209,0.000001,0.050802,5846.200000
0,5,0.050154,0.000000,0.050154,0.203379,0.000001,0.050844,5838.333333
0,6,0.050116,0.000000,0.050116,0.203082,0.000001,0.050770,5834.142857
0,7,0.050052,0.000000,0.050052,0.203254,0.000001,0.050813,5846.500000
0,8,0.050098,0.000000,0.050098,0.203317,0.000001,0.050829,5843.111111
0,9,0.050110,0.000001,0.050109,0.203033,0.000003,0.050757,5833.700000
0,10,0.050144,0.000001,0.050143,0.203257,0.000003,0.050814,5836.000000
0,11,0.050140,0.000001,0.050140,0.203416,0.000003,0.050853,5841.083333
0,12,0.050101,0.000001,0.050100,0.203199,0.000002,0.050799,5839.461538
0,13,0.050146,0.000001,0.050145,0.203284,0.000002,0.050820,5836.642857
0,14,0.050207,0.000001,0.050206,0.203320,0.000002,0.050830,5830.666667
0,15,0.050196,0.000001,0.050195,0.203159,0.000003,0.050789,5827.312500
0,16,0.050133,0.000001,0.050132,0.202928,0.000003,0.050731,5828.058824
0,17,0.050200,0.000001,0.050199,0.203144,0.000003,0.050785,5826.444444
0,18,0.050162,0.000001,0.050162,0.203067,0.000003,0.050766,5828.684211
0,19,0.050166,0.000001,0.050165,0.203024,0.000003,0.050755,5827.100000
0,20,0.050075,0.000001,0.050075,0.202362,0.000003,0.050590,5818.190476
0,21,0.050130,0.000001,0.050130,0.202594,0.000002,0.050648,5818.545455
0,22,0.050137,0.000001,0.050136,0.202995,0.000003,0.050748,5829.217391
0,23,0.050154,0.000001,0.050154,0.203051,0.000003,0.050762,5828.791667
0,24,0.050191,0.000001,0.050190,0.203186,0.000003,0.050796,5828.440000
0,25,0.050177,0.000001,0.050176,0.203160,0.000003,0.050789,5829.346154
0,26,0.050125,0.000001,0.050124,0.202747,0.000003,0.050686,5823.407407
0,27,0.050109,0.000001,0.050108,0.202580,0.000003,0.050644,5820.392857
0,28,0.050100,0.000001,0.050099,0.202510,0.000003,0.050627,5819.448276
0,29,0.050066,0.000001,0.050065,0.202500,0.000003,0.050624,5823.266667
0,30,0.050052,0.000001,0.050051,0.202309,0.000003,0.050577,5819.354839
0,31,0.050056,0.000001,0.050055,0.202188,0.000003,0.050546,5815.437500
0,32,0.050072,0.000001,0.050071,0.202312,0.000003,0.050577,5817.151515
0,33,0.050077,0.000001,0.050077,0.202403,0.000003,0.050600,5819.117647
0,34,0.050060,0.000001,0.050059,0.202409,0.000003,0.050601,5821.342857
0,35,0.050065,0.000001,0.050064,0.202660,0.000003,0.050664,5827.916667
0,36,0.050067,0.000001,0.050066,0.202648,0.000003,0.050661,5827.405405
0,37,0.050081,0.000001,0.050080,0.202596,0.000003,0.050648,5824.210526
0,38,0.050070,0.000001,0.050069,0.202538,0.000003,0.050634,5823.846154
0,39,0.050062,0.000001,0.050061,0.202615,0.000004,0.050653,5827.025000
0,40,0.050039,0.000001,0.050038,0.202332,0.000004,0.050582,5821.390244
0,41,0.050052,0.000001,0.050051,0.202363,0.000004,0.050590,5820.833333
0,42,0.050035,0.000001,0.050034,0.202313,0.000004,0.050577,5821.348837
0,43,0.050039,0.000001,0.050038,0.202329,0.000004,0.050581,5821.318182
0,44,0.050060,0.000001,0.050059,0.202485,0.000004,0.050620,5823.377778
0,45,0.050057,0.000001,0.050056,0.202467,0.000004,0.050616,5823.173913
0,46,0.050036,0.000001,0.050035,0.202309,0.000004,0.050576,5821.063830
0,47,0.050035,0.000001,0.050034,0.202233,0.000004,0.050557,5818.916667
0,48,0.050029,0.000001,0.050028,0.202196,0.000004,0.050548,5818.591837
0,49,0.050031,0.000001,0.050030,0.202187,0.000004,0.050546,5818.080000
0,50,0.050025,0.000001,0.050024,0.202133,0.000004,0.050532,5817.254902
0,51,0.050017,0.000001,0.050016,0.202178,0.000003,0.050544,5819.480769
0,52,0.050017,0.000001,0.050017,0.202191,0.000003,0.050547,5819.830189
0,53,0.050016,0.000001,0.050015,0.202151,0.000003,0.050537,5818.888889
0,54,0.050034,0.000001,0.050033,0.202241,0.000003,0.050560,5819.309091
0,55,0.050035,0.000001,0.050034,0.202159,0.000003,0.050539,5816.839286
0,56,0.050049,0.000001,0.050048,0.202212,0.000003,0.050552,5816.771930
0,57,0.050046,0.000001,0.050045,0.202159,0.000003,0.050539,5815.620690
0,58,0.050041,0.000001,0.050040,0.202154,0.000003,0.050538,5816.050847
0,59,0.050028,0.000001,0.050028,0.202118,0.000003,0.050529,5816.466667
0,60,0.050027,0.000001,0.050026,0.202135,0.000003,0.050533,5817.180328
0,61,0.050046,0.000001,0.050045,0.202186,0.000003,0.050546,5816.419355
0,62,0.050050,0.000001,0.050049,0.202258,0.000003,0.050564,5818.063492
0,63,0.050048,0.000001,0.050047,0.202304,0.000003,0.050575,5819.609375
1,0,12.873109,0.993559,11.879550,2.806916,0.216640,0.647569,316.000000
1,1,12.825859,1.052214,11.773645,2.741974,0.224680,0.629323,310.500000
1,2,13.243404,1.441275,11.802129,2.843544,0.309884,0.633415,311.666667
1,3,13.058895,1.264191,11.794704,2.716429,0.266628,0.612450,301.250000
1,4,12.965154,1.177304,11.787850,2.678343,0.246598,0.607936,299.000000
1,5,12.859282,1.089776,11.769506,2.632578,0.226687,0.601473,296.166667
1,6,12.841471,1.056220,11.785251,2.621142,0.218782,0.600590,295.285714
1,7,12.790868,1.017897,11.772971,2.607546,0.210364,0.599295,295.000000
1,8,12.785053,1.015824,11.769229,2.612226,0.210084,0.600535,295.333333
1,9,12.749772,0.987184,11.762588,2.597081,0.203514,0.598392,294.500000
1,10,12.727925,0.967630,11.760295,2.585835,0.198891,0.596736,293.727273
1,11,12.745105,0.996607,11.748497,2.600673,0.205740,0.598733,294.916667
1,12,12.715210,0.959782,11.755427,2.592263,0.197946,0.598579,294.538462
1,13,12.695745,0.948081,11.747664,2.581993,0.194994,0.596750,293.928571
1,14,12.642609,0.905043,11.737565,2.554994,0.185685,0.592327,292.000000
1,15,12.649060,0.920497,11.728563,2.536662,0.186859,0.587451,289.812500
1,16,12.696684,0.961614,11.735070,2.539508,0.194165,0.586336,289.176471
1,17,12.683237,0.946690,11.736547,2.526645,0.190512,0.584033,288.055556
1,18,12.691394,0.954379,11.737014,2.529022,0.192007,0.584254,288.210526
1,19,12.676169,0.935874,11.740296,2.514262,0.187675,0.581647,286.850000
1,20,12.658595,0.925779,11.732816,2.510299,0.185547,0.581188,286.809524
1,21,12.640777,0.907336,11.733441,2.491244,0.181142,0.577525,285.045455
1,22,12.623042,0.893482,11.729560,2.490751,0.178455,0.578074,285.347826
1,23,12.616116,0.888021,11.728096,2.478925,0.176648,0.575569,284.083333
1,24,12.587910,0.866430,11.721480,2.463090,0.172018,0.572768,282.800000
1,25,12.591721,0.865072,11.726649,2.463791,0.171654,0.573034,282.807692
1,26,12.583870,0.854941,11.728929,2.460329,0.169491,0.572709,282.629630
1,27,12.568098,0.836217,11.731881,2.449039,0.165523,0.570879,281.678571
1,28,12.574630,0.846676,11.727953,2.454632,0.167859,0.571693,282.103448
1,29,12.573037,0.847966,11.725071,2.451412,0.167819,0.570898,281.800000
1,30,12.591786,0.861421,11.730365,2.454667,0.170323,0.571086,281.838710
1,31,12.617399,0.885748,11.731651,2.464891,0.175630,0.572315,282.437500
1,32,12.621815,0.883192,11.738623,2.462058,0.174820,0.571809,282.030303
1,33,12.625964,0.880818,11.745145,2.466646,0.174520,0.573031,282.470588
1,34,12.627483,0.881947,11.745536,2.467774,0.174731,0.573261,282.571429
1,35,12.620813,0.877172,11.743641,2.469399,0.173900,0.573875,282.916667
1,36,12.617089,0.872952,11.744137,2.467420,0.172941,0.573620,282.810811
1,37,12.606890,0.866440,11.740450,2.462870,0.171478,0.572848,282.526316
1,38,12.591054,0.855767,11.735287,2.460781,0.169374,0.572852,282.538462
1,39,12.578730,0.845035,11.733695,2.457912,0.167207,0.572676,282.500000
1,40,12.566351,0.832284,11.734068,2.440563,0.164266,0.569074,280.731707
1,41,12.578169,0.842510,11.735659,2.448558,0.166740,0.570454,281.357143
1,42,12.578892,0.842396,11.736497,2.445896,0.166468,0.569857,281.046512
1,43,12.568046,0.831849,11.736198,2.439650,0.164228,0.568856,280.522727
1,44,12.577619,0.840546,11.737073,2.441754,0.165878,0.568969,280.577778
1,45,12.594428,0.853122,11.741306,2.449129,0.168698,0.570108,281.065217
1,46,12.590546,0.848396,11.742150,2.446113,0.167604,0.569627,280.829787
1,47,12.593882,0.852038,11.741845,2.446759,0.168254,0.569626,280.833333
1,48,12.593652,0.853636,11.740016,2.442784,0.168218,0.568642,280.367347
1,49,12.584852,0.843971,11.740881,2.436464,0.166150,0.567578,279.840000
1,50,12.588825,0.845517,11.743308,2.438352,0.166476,0.567969,279.960784
1,51,12.595587,0.853266,11.742321,2.441599,0.168112,0.568372,280.173077
1,52,12.599347,0.857812,11.741535,2.446682,0.169314,0.569342,280.679245
1,53,12.599308,0.856732,11.742576,2.447417,0.169101,0.569579,280.777778
1,54,12.594216,0.852847,11.741369,2.447209,0.168338,0.569718,280.854545
1,55,12.587405,0.846002,11.741403,2.441184,0.166781,0.568601,280.303571
1,56,12.584544,0.840167,11.744377,2.438618,0.165518,0.568275,280.017544
1,57,12.580421,0.835658,11.744763,2.436456,0.164534,0.567981,279.810345
1,58,12.571271,0.829815,11.741456,2.432101,0.163252,0.567212,279.491525
1,59,12.571542,0.831657,11.739886,2.435617,0.163821,0.567949,279.900000
1,60,12.565315,0.827908,11.737407,2.430784,0.162872,0.566978,279.475410
1,61,12.565818,0.827560,11.738258,2.428817,0.162628,0.566547,279.258065
1,62,12.568924,0.831161,11.737763,2.430989,0.163412,0.566894,279.460317
1,63,12.580456,0.843590,11.736866,2.433095,0.165759,0.566834,279.437500
2,0,20.246830,8.497583,11.749248,66.153758,27.764692,0.984335,4797.000000
2,1,18.015165,6.249931,11.765233,58.395772,20.302551,0.976749,4756.500000
2,2,17.568892,5.826312,11.742580,56.844739,18.883701,0.973360,4731.666667
2,3,18.097964,6.367877,11.730087,58.650498,20.665973,0.973962,4735.750000
2,4,18.176985,6.438006,11.738980,58.947947,20.902378,0.975527,4743.200000
2,5,18.073187,6.328290,11.744898,58.598913,20.538492,0.975908,4739.333333
2,6,17.973607,6.224095,11.749512,58.218144,20.179120,0.975360,4738.000000
2,7,18.584241,6.840028,11.744213,60.275733,22.210719,0.976026,4744.250000
